PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportStart.x,TeleportStart.y,TeleportStart.z,TeleportEnd.x,TeleportEnd.y,TeleportEnd.z
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.69659,-28.11827,43.86246,-5.959346,-28.7468,44.04935,-5.62484,-28.62272,44.07487,-5.696185,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.7966,-28.11783,43.86242,-5.959487,-28.74652,44.04985,-5.626242,-28.62295,44.07579,-5.698748,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.86388,-28.11753,43.86248,-5.959033,-28.74655,44.05013,-5.626229,-28.62309,44.07592,-5.698729,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,41.96599,-28.11763,43.86234,-5.958959,-28.74689,44.0504,-5.627488,-28.62294,44.07644,-5.700304,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,42.00007,-28.1177,43.86231,-5.958949,-28.74708,44.05028,-5.627991,-28.6233,44.07644,-5.701031,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,42.1094,-28.11796,43.86208,-5.958599,-28.74696,44.05038,-5.627872,-28.62309,44.07592,-5.699167,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,42.14143,-28.11804,43.86213,-5.959021,-28.74708,44.05033,-5.628087,-28.62291,44.07587,-5.699572,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,42.24526,-28.11815,43.86201,-5.958924,-28.74708,44.05038,-5.628512,-28.62322,44.07545,-5.698569,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,42.27787,-28.11825,43.86222,-5.958838,-28.74695,44.05053,-5.628031,-28.62309,44.07545,-5.697457,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,42.37746,-28.11751,43.86237,-5.958613,-28.74666,44.05068,-5.627901,-28.622,44.07508,-5.696118,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,42.4439,-28.11784,43.86219,-5.958941,-28.74677,44.05023,-5.627939,-28.62255,44.07461,-5.695702,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,42.53922,-28.11783,43.86241,-5.958913,-28.74669,44.05049,-5.62759,-28.62208,44.07484,-5.695115,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,42.59819,-28.11782,43.86239,-5.959078,-28.74674,44.05026,-5.627276,-28.62197,44.07434,-5.693923,,,,,,,
