elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
21.419,-18.87696,44.8585,-11.23689,-18.96973,44.45427,-11.02181,-18.59304,44.56087,-10.89083,
21.54183,-18.87648,44.85834,-11.23409,-18.96981,44.45407,-11.0204,-18.58977,44.55622,-10.89067,
21.6653,-18.88156,44.85363,-11.21737,-18.96749,44.45321,-11.01951,-18.58413,44.54176,-10.88828,
21.78785,-18.88803,44.85366,-11.20542,-18.96661,44.4554,-11.01971,-18.5761,44.52518,-10.88768,
21.92414,-18.88504,44.85403,-11.20352,-18.96924,44.45155,-11.01626,-18.57741,44.54021,-10.87906,
22.05695,-18.8794,44.85534,-11.20767,-18.96781,44.45048,-11.01491,-18.57607,44.55757,-10.86486,
22.18996,-18.87597,44.85806,-11.21345,-18.96712,44.44876,-11.01298,-18.57487,44.54409,-10.85817,
22.32542,-18.8715,44.85875,-11.21848,-18.96667,44.4475,-11.01096,-18.57274,44.49947,-10.85761,
22.45868,-18.86764,44.85798,-11.22086,-18.96583,44.45048,-11.00973,-18.56863,44.44708,-10.85877,
22.57969,-18.86438,44.85722,-11.22262,-18.96314,44.45124,-11.01096,-18.56487,44.41332,-10.8619,
22.70383,-18.86183,44.85563,-11.2239,-18.96074,44.45061,-11.01448,-18.56403,44.40458,-10.86621,
22.84148,-18.86114,44.85402,-11.22489,-18.95809,44.44831,-11.01711,-18.56409,44.40726,-10.86697,
22.98371,-18.86086,44.85356,-11.22586,-18.95753,44.44773,-11.01841,-18.56585,44.40047,-10.86493,
23.11834,-18.85902,44.85262,-11.22511,-18.95699,44.44564,-11.01978,-18.56701,44.36836,-10.85761,
23.25078,-18.85701,44.85186,-11.22207,-18.959,44.44356,-11.01884,-18.56557,44.32577,-10.85157,
23.38527,-18.85453,44.85096,-11.21758,-18.96094,44.44244,-11.01693,-18.56346,44.28465,-10.84772,
23.52005,-18.8527,44.84986,-11.21282,-18.96298,44.44018,-11.01509,-18.56376,44.25994,-10.84628,
23.64103,-18.85146,44.84907,-11.20954,-18.96387,44.43801,-11.01321,-18.56931,44.25185,-10.84409,
23.76451,-18.85126,44.8488,-11.20781,-18.96282,44.43707,-11.01284,-18.57069,44.25034,-10.84222,
23.89023,-18.85216,44.84906,-11.20798,-18.96307,44.43732,-11.0121,-18.5707,44.25375,-10.84106,
24.03314,-18.85469,44.85004,-11.21108,-18.96501,44.43838,-11.01138,-18.57078,44.2788,-10.84036,
24.16717,-18.85804,44.85125,-11.21431,-18.96482,44.43902,-11.01117,-18.58066,44.37006,-10.84091,
24.30219,-18.86243,44.85255,-11.21951,-18.96215,44.44292,-11.01291,-18.5881,44.47345,-10.85,
24.43552,-18.86704,44.85472,-11.22446,-18.96221,44.44434,-11.01545,-18.59435,44.54426,-10.86602,
24.56015,-18.86966,44.85536,-11.22787,-18.96441,44.44474,-11.01748,-18.60186,44.56643,-10.87178,
24.69183,-18.87123,44.85501,-11.23073,-18.96639,44.44488,-11.0188,-18.60389,44.5675,-10.87174,
24.81601,-18.87107,44.85429,-11.2312,-18.96817,44.44404,-11.02035,-18.60082,44.5509,-10.86575,
24.96089,-18.86897,44.85268,-11.22809,-18.97036,44.44045,-11.02242,-18.59011,44.46814,-10.84433,
25.09431,-18.86451,44.84941,-11.22144,-18.97414,44.43534,-11.02215,-18.58009,44.34567,-10.83496,
25.2297,-18.86114,44.84777,-11.21448,-18.97822,44.43334,-11.01834,-18.58105,44.27122,-10.84169,
25.36214,-18.8621,44.8475,-11.21003,-18.97864,44.43144,-11.01508,-18.58454,44.26979,-10.84194,
25.49712,-18.87205,44.84674,-11.19832,-18.97375,44.43305,-11.01338,-18.58004,44.33863,-10.83572,
25.63095,-18.88706,44.84728,-11.1886,-18.97259,44.44316,-11.01161,-18.58065,44.4591,-10.84866,
25.7632,-18.89926,44.85005,-11.18531,-18.97507,44.44618,-11.01007,-18.59096,44.55985,-10.86981,
25.88935,-18.9098,44.85539,-11.18592,-18.97803,44.45087,-11.01056,-18.59825,44.58934,-10.87576,
26.01014,-18.92496,44.86298,-11.18305,-18.98178,44.45895,-11.01092,-18.60763,44.58798,-10.8814,
26.14159,-18.96202,44.87781,-11.17677,-18.9841,44.46632,-11.01158,-18.61437,44.57235,-10.89133,
26.27669,-18.98576,44.88495,-11.19451,-18.98219,44.47482,-11.01487,-18.61244,44.56064,-10.89623,
26.41055,-18.99086,44.88363,-11.20998,-18.97759,44.47986,-11.02142,-18.60755,44.55965,-10.89621,
26.53539,-18.99574,44.88238,-11.21917,-18.97472,44.48198,-11.02695,-18.60544,44.56295,-10.89549,
26.65519,-18.99998,44.88084,-11.22658,-18.97554,44.48473,-11.03108,-18.60532,44.56395,-10.89523,
26.76763,-19.0006,44.87956,-11.22936,-18.97703,44.48682,-11.0337,-18.60688,44.56377,-10.8944,
26.88192,-18.99767,44.8784,-11.2286,-18.97655,44.4861,-11.037,-18.60948,44.56493,-10.89644,
27.00278,-18.9858,44.87633,-11.22085,-18.97482,44.48492,-11.03955,-18.60629,44.5638,-10.90025,
27.12459,-18.94917,44.86964,-11.20513,-18.97619,44.48558,-11.0432,-18.59633,44.55805,-10.90693,
27.23769,-18.91043,44.86086,-11.20805,-18.97939,44.48069,-11.04458,-18.58133,44.54651,-10.91164,
27.36111,-18.89543,44.85495,-11.21645,-18.98138,44.47112,-11.04176,-18.56694,44.53129,-10.91718,
27.4959,-18.89057,44.85313,-11.21757,-18.97962,44.46346,-11.0364,-18.56107,44.52614,-10.9189,
27.61829,-18.88231,44.86011,-11.22806,-18.97661,44.45709,-11.03004,-18.56021,44.53242,-10.90565,
27.74309,-18.87927,44.86406,-11.23762,-18.97375,44.4497,-11.01979,-18.55646,44.53202,-10.87876,
27.87502,-18.87557,44.8657,-11.23882,-18.97264,44.45035,-11.01,-18.55183,44.52642,-10.85562,
28.01089,-18.87009,44.86344,-11.23229,-18.97078,44.4505,-11.004,-18.54648,44.51139,-10.83823,
28.14475,-18.86434,44.86061,-11.22319,-18.97077,44.44769,-11.00038,-18.5415,44.47935,-10.82858,
28.2781,-18.86004,44.85909,-11.21556,-18.97093,44.44474,-10.9958,-18.53627,44.43208,-10.82347,
28.40276,-18.85657,44.85848,-11.20968,-18.97139,44.4453,-10.99055,-18.533,44.39931,-10.82165,
28.53046,-18.85335,44.85774,-11.20476,-18.97054,44.44556,-10.98569,-18.53205,44.3894,-10.82041,
28.65827,-18.85049,44.85654,-11.2014,-18.96754,44.4455,-10.98341,-18.53217,44.38664,-10.81991,
28.78008,-18.84887,44.85533,-11.19769,-18.96449,44.44517,-10.98197,-18.5325,44.38737,-10.82255,
28.91659,-18.84676,44.85425,-11.19588,-18.9632,44.44526,-10.98161,-18.5363,44.39339,-10.82423,
29.04943,-18.84461,44.85367,-11.19595,-18.96268,44.44356,-10.98102,-18.54153,44.39539,-10.82077,
29.18527,-18.84421,44.85228,-11.19565,-18.9624,44.44028,-10.98059,-18.54859,44.3616,-10.82088,
29.31919,-18.84413,44.85176,-11.19603,-18.96367,44.43863,-10.98163,-18.55873,44.30902,-10.82829,
29.45179,-18.84435,44.85136,-11.19617,-18.96475,44.43698,-10.98218,-18.56617,44.2711,-10.83635,
29.58437,-18.84521,44.85148,-11.19796,-18.96629,44.43486,-10.98366,-18.56978,44.25196,-10.84386,
29.69708,-18.84815,44.852,-11.20093,-18.96478,44.43242,-10.98553,-18.57254,44.24611,-10.85205,
29.8208,-18.85499,44.85579,-11.20783,-18.96194,44.42831,-10.98622,-18.57913,44.25869,-10.87562,
29.95389,-18.86538,44.86273,-11.22232,-18.95338,44.41476,-10.98266,-18.59934,44.29416,-10.92468,
30.07907,-18.87886,44.87102,-11.24274,-18.92953,44.39344,-10.97924,-18.64472,44.32314,-10.97614,
30.21321,-18.89994,44.88169,-11.27161,-18.9076,44.38501,-10.98378,-18.70476,44.33898,-11.02479,
30.34378,-18.92565,44.89096,-11.29733,-18.89362,44.38258,-10.99906,-18.74122,44.35078,-11.0582,
30.46968,-18.94881,44.89629,-11.31583,-18.89288,44.38445,-11.02269,-18.75361,44.36346,-11.0867,
30.60088,-18.97309,44.90155,-11.3345,-18.90109,44.38553,-11.04727,-18.77278,44.36956,-11.11455,
30.72353,-18.99845,44.90853,-11.35212,-18.91197,44.38417,-11.06754,-18.79622,44.36756,-11.13046,
30.84955,-19.02611,44.9153,-11.36957,-18.92182,44.3829,-11.08331,-18.81373,44.36369,-11.14479,
30.97945,-19.05143,44.91844,-11.38457,-18.93127,44.38515,-11.09655,-18.82733,44.37033,-11.15558,
31.10438,-19.07092,44.91852,-11.39646,-18.94063,44.39076,-11.10465,-18.83893,44.37629,-11.1606,
31.227,-19.08673,44.91754,-11.40623,-18.95,44.39308,-11.11064,-18.84978,44.38086,-11.16464,
31.36059,-19.09995,44.91772,-11.41118,-18.96048,44.39628,-11.11478,-18.862,44.38311,-11.16577,
31.48353,-19.10773,44.91846,-11.40963,-18.97001,44.39666,-11.11544,-18.87269,44.38497,-11.16276,
31.5953,-19.11061,44.91801,-11.40144,-18.98053,44.39614,-11.11572,-18.88391,44.38802,-11.16024,
31.71915,-19.11252,44.91581,-11.39341,-18.9916,44.39542,-11.11697,-18.89707,44.38764,-11.15499,
31.85224,-19.10849,44.91338,-11.38407,-19.00496,44.39054,-11.11482,-18.90914,44.38223,-11.14774,
31.97618,-19.09838,44.90663,-11.36926,-19.016,44.38842,-11.10932,-18.91683,44.37941,-11.13989,
32.10828,-19.08202,44.89608,-11.35142,-19.02398,44.38772,-11.10332,-18.9238,44.37795,-11.12815,
32.22605,-19.06624,44.88815,-11.33699,-19.0274,44.38956,-11.09332,-18.91176,44.38206,-11.12267,
32.35529,-19.04504,44.88851,-11.32662,-19.03147,44.40165,-11.07735,-18.87246,44.39272,-11.1288,
32.49013,-19.02456,44.89182,-11.31786,-19.02922,44.41033,-11.06299,-18.83431,44.39444,-11.12732,
32.61077,-19.0105,44.89027,-11.3096,-19.0211,44.42673,-11.05838,-18.79962,44.39961,-11.13048,
32.73444,-19.00777,44.88951,-11.29589,-19.01585,44.42971,-11.05137,-18.78818,44.39228,-11.12276,
32.86892,-19.03703,44.88794,-11.30329,-19.04355,44.42665,-11.06555,-18.81683,44.38872,-11.1367,
33.00339,-19.11267,44.88413,-11.33065,-19.1231,44.42299,-11.10004,-18.89159,44.38103,-11.17082,
33.1389,-19.10406,44.87801,-11.32502,-19.1256,44.42587,-11.10155,-18.85248,44.38474,-11.16459,
33.27128,-19.07648,44.86926,-11.31723,-19.12029,44.4277,-11.10032,-18.77123,44.40784,-11.10811,
33.40561,-19.02776,44.85666,-11.29913,-19.11573,44.42962,-11.09617,-18.68973,44.39525,-11.01384,
33.53968,-18.97722,44.84797,-11.27741,-19.10908,44.42584,-11.0947,-18.62025,44.34368,-10.93422,
33.67197,-18.94227,44.84114,-11.25542,-19.10711,44.42164,-11.09317,-18.57886,44.31268,-10.88245,
33.79602,-18.92211,44.83771,-11.2421,-19.10556,44.41381,-11.09196,-18.55742,44.29314,-10.85163,
33.9199,-18.9137,44.83987,-11.24103,-19.09895,44.41084,-11.09095,-18.55147,44.30667,-10.84253,
34.05603,-18.9163,44.84604,-11.25308,-19.08889,44.40919,-11.08971,-18.5439,44.36061,-10.84697,
34.19035,-18.92592,44.85041,-11.26722,-19.07962,44.41357,-11.09094,-18.54617,44.41449,-10.85464,
34.31556,-18.93657,44.85395,-11.2775,-19.07954,44.41738,-11.09285,-18.54862,44.45145,-10.86326,
34.44484,-18.95,44.85543,-11.28658,-19.08552,44.41936,-11.09455,-18.55385,44.47426,-10.86972,
34.57668,-18.95958,44.85722,-11.29266,-19.09316,44.42184,-11.09698,-18.55633,44.48764,-10.87475,
34.71055,-18.96762,44.85969,-11.29719,-19.10074,44.42454,-11.09886,-18.56078,44.50029,-10.8779,
34.84597,-18.97373,44.86192,-11.3014,-19.10673,44.42624,-11.09959,-18.56237,44.51481,-10.88069,
34.97981,-18.97968,44.86336,-11.30515,-19.10939,44.42819,-11.10103,-18.56424,44.52512,-10.88433,
35.11492,-18.98441,44.86517,-11.30865,-19.11181,44.42974,-11.10187,-18.56697,44.53576,-10.88855,
35.24954,-18.98969,44.86681,-11.31257,-19.11298,44.43042,-11.10338,-18.56877,44.54578,-10.893,
35.38266,-18.99542,44.86893,-11.31656,-19.11602,44.43184,-11.10457,-18.57244,44.55516,-10.89777,
35.51699,-19.00234,44.87164,-11.32136,-19.11968,44.43219,-11.10581,-18.58032,44.56287,-10.90851,
35.65982,-19.01151,44.8759,-11.32633,-19.12356,44.43284,-11.10617,-18.62143,44.53117,-10.94139,
35.79436,-19.01829,44.88401,-11.33524,-19.12458,44.43122,-11.1041,-18.69987,44.44243,-10.98949,
35.92937,-19.02372,44.88989,-11.34653,-19.11953,44.42751,-11.10195,-18.78999,44.3516,-11.04735,
36.06409,-19.02024,44.89206,-11.34666,-19.09847,44.42664,-11.0943,-18.85411,44.28706,-11.08773,
36.19827,-18.96795,44.89147,-11.3185,-19.03149,44.42857,-11.06434,-18.82858,44.25353,-11.08671,
36.33605,-18.90434,44.89026,-11.29119,-18.96013,44.42788,-11.03653,-18.76147,44.24797,-11.06796,
36.46477,-18.92041,44.88889,-11.25241,-18.97313,44.42843,-10.99465,-18.77087,44.25182,-11.02731,
36.57739,-19.01921,44.8882,-11.15405,-19.07255,44.43075,-10.89418,-18.8492,44.26403,-10.92653,
36.69009,-19.16317,44.88626,-11.09888,-19.21841,44.43148,-10.83893,-18.96451,44.27852,-10.8745,
36.81261,-19.33411,44.8834,-11.14451,-19.38809,44.43235,-10.88826,-19.11958,44.2911,-10.92401,
36.94764,-19.56314,44.88303,-11.11382,-19.61668,44.43431,-10.85818,-19.34197,44.2967,-10.89578,
37.09105,-19.82203,44.8823,-10.97541,-19.87515,44.4361,-10.72246,-19.59921,44.29721,-10.75975,
37.22502,-20.06316,44.881,-10.84612,-20.1169,44.43599,-10.59714,-19.83561,44.30839,-10.63304,
37.35947,-20.10666,44.88122,-10.82492,-20.15841,44.43584,-10.57706,-19.86301,44.32014,-10.61923,
37.49408,-20.11256,44.8811,-10.82644,-20.15639,44.43576,-10.57887,-19.85802,44.32252,-10.62848,
37.6387,-20.11948,44.88273,-10.82849,-20.15308,44.43659,-10.57948,-19.84579,44.32204,-10.64468,
37.76128,-20.13047,44.88682,-10.81616,-20.15038,44.43684,-10.57947,-19.8455,44.32234,-10.64902,
37.90538,-20.15982,44.88694,-10.78689,-20.15072,44.43855,-10.57643,-19.86286,44.32644,-10.64127,
38.03305,-20.17712,44.88451,-10.77349,-20.15792,44.44026,-10.57233,-19.87848,44.32984,-10.62855,
38.16105,-20.19246,44.88529,-10.76289,-20.17072,44.43741,-10.56525,-19.89521,44.33702,-10.6112,
38.28335,-20.20476,44.88583,-10.74215,-20.18302,44.43504,-10.54459,-19.93228,44.34712,-10.5759,
38.39515,-20.23601,44.88422,-10.7143,-20.21768,44.43293,-10.51848,-19.99173,44.34941,-10.53365,
38.5182,-20.28873,44.88214,-10.78245,-20.27558,44.4305,-10.58945,-20.06627,44.35477,-10.59328,
38.6391,-20.38284,44.88135,-10.93516,-20.37506,44.42896,-10.74165,-20.17195,44.35899,-10.73977,
38.75099,-20.50422,44.88108,-11.12043,-20.49891,44.42853,-10.92771,-20.29624,44.35543,-10.92303,
38.86604,-20.61673,44.88104,-11.31512,-20.61313,44.42682,-11.12366,-20.40828,44.35246,-11.11786,
38.98689,-20.71442,44.88157,-11.53559,-20.71304,44.4259,-11.34426,-20.50928,44.35213,-11.3381,
39.101,-20.78957,44.8821,-11.74797,-20.79119,44.42523,-11.55511,-20.58964,44.35223,-11.54934,
39.2226,-20.84483,44.8829,-11.98965,-20.84723,44.42546,-11.79485,-20.64803,44.35306,-11.79006,
39.35889,-20.86906,44.88379,-12.25729,-20.87282,44.4263,-12.06061,-20.67074,44.35195,-12.05691,
39.49499,-20.8863,44.88456,-12.53247,-20.89293,44.42583,-12.3345,-20.69046,44.35037,-12.33126,
39.61814,-20.89628,44.88489,-12.7801,-20.90639,44.42558,-12.58022,-20.70106,44.34877,-12.57886,
39.73988,-20.9051,44.88618,-13.02808,-20.92085,44.42573,-12.82547,-20.70969,44.347,-12.82625,
39.87513,-20.91364,44.89036,-13.19872,-20.94798,44.42466,-12.98234,-20.71372,44.35288,-12.99112,
40.00688,-20.89306,44.89356,-13.23013,-20.94685,44.42173,-12.98149,-20.66253,44.34842,-13.01523,
40.14248,-20.88095,44.89445,-13.24681,-20.93715,44.41885,-12.97604,-20.6018,44.34185,-13.04194,
40.27483,-20.80567,44.89219,-13.23804,-20.85734,44.4175,-12.96052,-20.47026,44.33499,-13.08039,
40.40932,-20.65205,44.8908,-13.22104,-20.69565,44.42084,-12.94494,-20.28317,44.34573,-13.10487,
40.54412,-20.41802,44.89085,-13.23111,-20.45249,44.42249,-12.95667,-20.02647,44.35028,-13.14509,
40.67665,-20.15757,44.89112,-13.26956,-20.18475,44.42377,-12.9998,-19.75504,44.3518,-13.20398,
40.80013,-19.89539,44.89283,-13.31047,-19.91934,44.42398,-13.04533,-19.4896,44.35184,-13.25422,
40.93325,-19.65332,44.8968,-13.33238,-19.67228,44.42486,-13.07428,-19.24361,44.35168,-13.28279,
41.06996,-19.38998,44.89922,-13.32251,-19.40707,44.42722,-13.06983,-18.97534,44.35176,-13.27723,
41.2128,-19.10885,44.90078,-13.28244,-19.12598,44.42641,-13.02996,-18.68642,44.35217,-13.23865,
41.35061,-18.84686,44.90075,-13.23402,-18.86563,44.42736,-12.98002,-18.41893,44.35509,-13.18954,
41.48003,-18.59105,44.90015,-13.18481,-18.61167,44.42869,-12.92992,-18.16106,44.35685,-13.13766,
41.61362,-18.33552,44.89966,-13.15102,-18.35854,44.42828,-12.89449,-17.90516,44.35521,-13.09997,
41.74771,-18.07169,44.89913,-13.13389,-18.09845,44.42853,-12.8749,-17.64121,44.35414,-13.07904,
41.88451,-17.80486,44.89883,-13.12153,-17.83354,44.42865,-12.86006,-17.37386,44.35408,-13.06569,
42.01686,-17.53902,44.89846,-13.11701,-17.56591,44.42931,-12.85451,-17.10735,44.35396,-13.06195,
42.1511,-17.27464,44.89804,-13.12279,-17.29947,44.43008,-12.86045,-16.84138,44.35323,-13.07141,
42.27436,-17.02541,44.89774,-13.13202,-17.04974,44.43263,-12.87145,-16.59138,44.35305,-13.08443,
42.4071,-16.84451,44.89761,-13.13898,-16.87397,44.43829,-12.88379,-16.4139,44.35237,-13.09167,
42.54104,-16.84231,44.89715,-13.13771,-16.87327,44.43945,-12.88565,-16.41963,44.34431,-13.08475,
42.67515,-16.83896,44.89639,-13.13481,-16.86741,44.43391,-12.88538,-16.42516,44.33276,-13.07545,
42.8095,-16.83538,44.89596,-13.13167,-16.86695,44.43532,-12.88421,-16.42346,44.32613,-13.07066,
42.93469,-16.83215,44.89556,-13.12944,-16.86692,44.43787,-12.88066,-16.40958,44.33199,-13.06305,
43.06665,-16.82972,44.89564,-13.12975,-16.86291,44.4416,-12.88186,-16.3855,44.36889,-13.04861,
43.18839,-16.83091,44.8983,-13.13119,-16.85911,44.44394,-12.88344,-16.37258,44.39702,-13.03768,
43.32512,-16.83254,44.90033,-13.13217,-16.85772,44.44621,-12.88306,-16.36739,44.40058,-13.03705,
43.45783,-16.83268,44.9018,-13.13328,-16.85692,44.44564,-12.88272,-16.3676,44.39223,-13.0398,
43.59072,-16.83075,44.90167,-13.13458,-16.85504,44.44582,-12.88672,-16.36816,44.38515,-13.04658,
43.72419,-16.82897,44.90168,-13.13609,-16.8557,44.44746,-12.88702,-16.36953,44.37666,-13.0541,
43.84936,-16.82865,44.90209,-13.13662,-16.85765,44.44757,-12.88713,-16.37319,44.36472,-13.06158,
43.97113,-16.82836,44.90149,-13.13728,-16.8557,44.44753,-12.8903,-16.37698,44.35651,-13.06769,
44.09389,-16.82877,44.90144,-13.13857,-16.85348,44.4487,-12.89201,-16.37831,44.35063,-13.07341,
44.21714,-16.83038,44.90117,-13.1393,-16.8497,44.45184,-12.89881,-16.37921,44.34887,-13.07728,
44.34461,-16.6459,44.87135,-13.08931,-16.66385,44.42343,-12.85098,-16.18774,44.32523,-13.03788,
44.47382,-16.42725,44.84309,-13.04168,-16.44558,44.39576,-12.80539,-15.9626,44.30334,-13.00071,
44.60627,-16.20611,44.81964,-12.99926,-16.22368,44.37343,-12.76793,-15.73772,44.28669,-12.96503,
44.74092,-15.97837,44.80202,-12.95767,-15.99608,44.356,-12.73002,-15.50958,44.27816,-12.92593,
44.87597,-15.74975,44.80784,-12.91572,-15.77023,44.36185,-12.68953,-15.28393,44.31589,-12.88555,
45.01065,-15.52808,44.85616,-12.87991,-15.55132,44.41117,-12.65618,-15.06725,44.41357,-12.8533,
45.13352,-15.33924,44.93989,-12.85456,-15.36339,44.49613,-12.6341,-14.88356,44.53825,-12.83771,
45.28961,-15.12584,45.05769,-12.8437,-15.15196,44.61514,-12.62567,-14.66066,44.67227,-12.84274,
45.42289,-14.90223,45.16292,-12.84599,-14.92712,44.72067,-12.63089,-14.42316,44.76491,-12.85693,
45.55844,-14.68586,45.24329,-12.85194,-14.70754,44.80027,-12.64085,-14.19765,44.83136,-12.8724,
45.68887,-14.46866,45.3078,-12.86379,-14.48854,44.86492,-12.65568,-13.97108,44.88467,-12.89596,
45.82688,-14.23771,45.36879,-12.88592,-14.25757,44.92588,-12.67921,-13.73221,44.93956,-12.93096,
45.95929,-14.01861,45.42229,-12.91541,-14.03802,44.97887,-12.70979,-13.50703,44.99022,-12.97125,
46.08179,-13.80944,45.47235,-12.94819,-13.82803,45.0285,-12.74324,-13.29446,45.03848,-13.01053,
46.20627,-13.58608,45.5255,-12.98446,-13.60342,45.08087,-12.7814,-13.06928,45.08976,-13.04906,
46.33721,-13.42495,45.57095,-12.99989,-13.43605,45.12262,-12.80581,-12.90845,45.13491,-13.04737,
46.47195,-13.44765,45.57501,-12.9846,-13.44514,45.12154,-12.8045,-12.93386,45.12155,-12.96122,
46.60398,-13.47217,45.57699,-12.98954,-13.4583,45.12313,-12.80749,-12.98267,45.0937,-12.85167,
46.74028,-13.47021,45.57915,-13.01193,-13.46609,45.12638,-12.82049,-13.0239,45.07081,-12.76165,
46.86731,-13.38783,45.58297,-12.94438,-13.41452,45.13307,-12.76364,-12.98584,45.06804,-12.61915,
46.98903,-13.26096,45.59438,-12.79398,-13.31816,45.14155,-12.62753,-12.88264,45.08647,-12.42001,
47.12027,-13.11961,45.6098,-12.62402,-13.19799,45.15665,-12.46877,-12.75442,45.10652,-12.20904,
47.25395,-12.98631,45.624,-12.46007,-13.07615,45.1725,-12.31179,-12.63798,45.11932,-12.01213,
47.38749,-12.85603,45.6371,-12.27728,-12.93653,45.18056,-12.14579,-12.52317,45.13031,-11.80462,
47.52126,-12.73464,45.6488,-12.08984,-12.82626,45.19566,-11.95977,-12.41469,45.13736,-11.60044,
47.65501,-12.61895,45.64881,-11.9024,-12.71113,45.1954,-11.77384,-12.29095,45.12728,-11.40383,
47.76556,-12.51013,45.63528,-11.73382,-12.59936,45.18004,-11.60682,-12.1813,45.11829,-11.22549,
47.88942,-12.40586,45.62666,-11.56174,-12.49399,45.17146,-11.43791,-12.08082,45.11629,-11.04587,
48.00422,-12.31545,45.62335,-11.40125,-12.40234,45.16644,-11.27967,-11.99713,45.11532,-10.87829,
48.12418,-12.22372,45.62175,-11.22437,-12.31101,45.16485,-11.10388,-11.91223,45.11475,-10.696,
48.23524,-12.13422,45.61885,-11.06113,-12.22272,45.16222,-10.93964,-11.82186,45.11242,-10.53003,
48.35954,-12.02521,45.61308,-10.89565,-12.11662,45.15681,-10.77506,-11.70397,45.10801,-10.36443,
48.48165,-11.89498,45.6114,-10.7356,-11.98793,45.15513,-10.61425,-11.56678,45.11427,-10.20364,
48.60378,-11.76165,45.61514,-10.58482,-11.85555,45.16,-10.46008,-11.44925,45.13219,-10.03998,
48.72639,-11.65332,45.6316,-10.41126,-11.74924,45.17951,-10.2812,-11.38345,45.16259,-9.845438,
48.83784,-11.60328,45.65364,-10.23256,-11.70423,45.20304,-10.09932,-11.38654,45.19461,-9.654415,
48.95054,-11.58492,45.68033,-10.04159,-11.68885,45.23085,-9.907698,-11.38686,45.23013,-9.462084,
49.07364,-11.57918,45.68914,-9.993236,-11.68536,45.24065,-9.859768,-11.3846,45.23448,-9.410406,
49.18665,-11.56461,45.69724,-9.924641,-11.67702,45.24923,-9.791241,-11.36632,45.23403,-9.335934,
49.30974,-11.53485,45.7149,-9.722129,-11.64942,45.26752,-9.589167,-11.35635,45.24318,-9.128319,
49.43274,-11.5383,45.73488,-9.504597,-11.65655,45.28687,-9.373146,-11.38822,45.26181,-8.913424,
49.54453,-11.56269,45.75368,-9.304683,-11.6822,45.30645,-9.174044,-11.42214,45.27815,-8.715305,
49.66505,-11.59854,45.77359,-9.098031,-11.71807,45.32632,-8.966871,-11.47008,45.29443,-8.516137,
49.77565,-11.64695,45.79165,-8.908216,-11.76716,45.34443,-8.777517,-11.53326,45.30914,-8.334122,
49.89025,-11.70469,45.80997,-8.737915,-11.8278,45.36299,-8.61079,-11.6031,45.32642,-8.168763,
50.01306,-11.71261,45.81308,-8.715707,-11.83738,45.36617,-8.591051,-11.62015,45.32891,-8.150245,
50.12397,-11.79057,45.83271,-8.531753,-11.91618,45.38543,-8.409676,-11.70984,45.34436,-7.973698,
50.23772,-11.88002,45.84977,-8.356461,-12.00578,45.40255,-8.236766,-11.80776,45.35937,-7.807359,
