PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportPositionStep.x,TeleportPositionStep.y,TeleportPositionStep.z
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,0.8315024,Close,-23.471,31.951,-9.703745,402.45,654.4569,-22.96897,32.24247,-10.29907,-23.17055,31.28747,-10.39946,-22.73932,31.49272,-10.13808,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,0.8786489,Close,-23.471,31.951,-9.703745,402.5836,654.5341,-22.89189,32.24154,-10.29725,-23.19144,31.31026,-10.35395,-22.67969,31.48804,-10.13051,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,0.9354166,Close,-23.471,31.951,-9.703745,402.7195,654.6154,-22.81094,32.237,-10.30168,-23.19681,31.34398,-10.28319,-22.59559,31.50389,-10.08473,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,0.9940183,Close,-23.471,31.951,-9.703745,402.8529,654.6909,-22.73609,32.23452,-10.31004,-23.16529,31.39105,-10.20918,-22.49527,31.60592,-9.978157,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.046427,Close,-23.471,31.951,-9.703745,402.9866,654.7562,-22.67137,32.23305,-10.31698,-23.109,31.43218,-10.15827,-22.43101,31.68101,-9.888203,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.080823,Close,-23.471,31.951,-9.703745,403.1185,654.8048,-22.62313,32.22947,-10.31347,-23.05494,31.43494,-10.15553,-22.37887,31.71865,-9.833197,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.102213,Close,-23.471,31.951,-9.703745,403.2538,654.8385,-22.59056,32.22903,-10.30574,-23.01448,31.41105,-10.18958,-22.36067,31.71448,-9.799949,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.114165,Close,-23.471,31.951,-9.703745,403.388,654.8604,-22.57236,32.23662,-10.29723,-22.99264,31.38475,-10.24074,-22.34447,31.71076,-9.780038,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.115504,Close,-23.471,31.951,-9.703745,403.5198,654.8724,-22.56758,32.24376,-10.28896,-22.97722,31.38188,-10.26403,-22.34448,31.71791,-9.766844,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.115107,Close,-23.471,31.951,-9.703745,403.6557,654.8767,-22.56652,32.24157,-10.28765,-22.97257,31.38075,-10.26218,-22.34467,31.72027,-9.761413,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.112345,Close,-23.471,31.951,-9.703745,403.7867,654.8819,-22.57053,32.23952,-10.2896,-22.9758,31.38604,-10.24255,-22.34336,31.72218,-9.763872,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.109304,Close,-23.471,31.951,-9.703745,403.9206,654.891,-22.57796,32.2418,-10.29406,-22.985,31.39443,-10.22535,-22.34311,31.72373,-9.767159,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.106641,Close,-23.471,31.951,-9.703745,404.0563,654.8964,-22.58252,32.24121,-10.29623,-22.99982,31.40109,-10.21911,-22.34419,31.73021,-9.765373,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.097954,Close,-23.471,31.951,-9.703745,404.1898,654.9058,-22.58916,32.24146,-10.28982,-23.0189,31.40581,-10.22285,-22.35131,31.72943,-9.762361,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.08402,Close,-23.471,31.951,-9.703745,404.3244,654.9202,-22.60089,32.24099,-10.28159,-23.02904,31.40165,-10.23911,-22.35305,31.72774,-9.763041,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.075252,Close,-23.471,31.951,-9.703745,404.4704,654.93,-22.60994,32.24207,-10.27822,-23.02151,31.39519,-10.25421,-22.3527,31.73134,-9.762133,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.067157,Close,-23.471,31.951,-9.703745,404.616,654.9387,-22.61814,32.24217,-10.27529,-23.019,31.39164,-10.26016,-22.35533,31.73511,-9.759526,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.058884,Close,-23.471,31.951,-9.703745,404.7496,654.9481,-22.6268,32.24358,-10.27204,-23.02631,31.39453,-10.25493,-22.35582,31.73565,-9.758813,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.052579,Close,-23.471,31.951,-9.703745,404.8842,654.9553,-22.63347,32.24411,-10.26992,-23.0373,31.3986,-10.24594,-22.35569,31.73738,-9.759884,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.05011,Close,-23.471,31.951,-9.703745,405.0207,654.959,-22.63705,32.24511,-10.27011,-23.04141,31.40015,-10.24018,-22.35289,31.73691,-9.762026,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.049559,Close,-23.471,31.951,-9.703745,405.1502,654.9606,-22.63806,32.24508,-10.27058,-23.03841,31.39786,-10.24053,-22.3499,31.73889,-9.764576,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.05017,Close,-23.471,31.951,-9.703745,405.2838,654.9622,-22.63726,32.24439,-10.27089,-23.03399,31.39536,-10.2428,-22.34613,31.73987,-9.766167,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.050424,Close,-23.471,31.951,-9.703745,405.4268,654.9637,-22.63639,32.24463,-10.26996,-23.03159,31.39403,-10.24602,-22.34559,31.73829,-9.766323,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.049502,Close,-23.471,31.951,-9.703745,405.5524,654.9654,-22.63651,32.24463,-10.26843,-23.03229,31.39408,-10.24689,-22.34696,31.73729,-9.765071,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.048416,Close,-23.471,31.951,-9.703745,405.6843,654.967,-22.63699,32.24437,-10.26725,-23.03119,31.39405,-10.24727,-22.34487,31.74002,-9.763571,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.047816,Close,-23.471,31.951,-9.703745,405.8218,654.9684,-22.63757,32.24511,-10.2666,-23.02728,31.39281,-10.24842,-22.34408,31.74444,-9.761333,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.047609,Close,-23.471,31.951,-9.703745,405.9595,654.9696,-22.63747,32.24474,-10.26627,-23.024,31.39126,-10.25161,-22.34283,31.74679,-9.76066,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.04667,Close,-23.471,31.951,-9.703745,406.0918,654.9711,-22.63809,32.2449,-10.26535,-23.02252,31.3903,-10.25484,-22.34261,31.7474,-9.760215,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.046189,Close,-23.471,31.951,-9.703745,406.2294,654.9725,-22.63789,32.24472,-10.26425,-23.02371,31.39006,-10.25754,-22.34164,31.74703,-9.760541,0,0,0
Teleport,Complexity,Teleport,4,Task4,0.7022572,0.35,0.3522572,1.04668,Close,-23.471,31.951,-9.703745,406.3625,654.9742,-22.63676,32.24464,-10.26353,-23.0223,31.38964,-10.25885,-22.33893,31.74544,-9.761543,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.5996,Far,-13.049,28.321,-15.9911,406.5241,673.2911,-35.03815,44.95363,-14.73776,-35.42009,44.09613,-14.73424,-34.73997,44.44931,-14.24161,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.59826,Far,-13.049,28.321,-15.9911,406.6814,673.3001,-35.0339,44.9565,-14.73075,-35.4088,44.0931,-14.7317,-34.73942,44.44377,-14.25158,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.60053,Far,-13.049,28.321,-15.9911,406.8424,673.321,-35.02672,44.9686,-14.71571,-35.38819,44.08325,-14.72745,-34.78857,44.39681,-14.32502,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.60316,Far,-13.049,28.321,-15.9911,406.9829,673.3317,-35.02821,44.97027,-14.7062,-35.3605,44.0766,-14.71567,-34.86248,44.24137,-14.45256,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.6177,Far,-13.049,28.321,-15.9911,407.1174,673.3484,-35.04434,44.97297,-14.70493,-35.34396,44.0712,-14.69427,-34.91849,44.11883,-14.61008,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.64759,Far,-13.049,28.321,-15.9911,407.2477,673.3822,-35.07724,44.97925,-14.70724,-35.3633,44.06622,-14.65412,-34.89742,44.11173,-14.6743,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.68406,Far,-13.049,28.321,-15.9911,407.3808,673.4266,-35.12062,44.98172,-14.69849,-35.39267,44.06708,-14.58849,-34.84503,44.15688,-14.66031,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.71633,Far,-13.049,28.321,-15.9911,407.5145,673.4685,-35.16121,44.98076,-14.68816,-35.40321,44.06932,-14.52102,-34.80164,44.22629,-14.63576,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.73766,Far,-13.049,28.321,-15.9911,407.6526,673.5004,-35.19151,44.97536,-14.67998,-35.39394,44.05938,-14.4894,-34.78566,44.28396,-14.62411,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.74397,Far,-13.049,28.321,-15.9911,407.814,673.5247,-35.20905,44.96276,-14.68262,-35.36701,44.05449,-14.49574,-34.781,44.34236,-14.59646,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.73632,Far,-13.049,28.321,-15.9911,407.981,673.5416,-35.21074,44.94822,-14.68852,-35.35895,44.054,-14.53256,-34.78857,44.36095,-14.56979,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.74904,Far,-13.049,28.321,-15.9911,408.153,673.5559,-35.22224,44.95369,-14.68331,-35.40589,44.03503,-14.58851,-34.79089,44.37474,-14.53901,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.75379,Far,-13.049,28.321,-15.9911,408.3339,673.5634,-35.22848,44.95306,-14.6803,-35.45705,44.03327,-14.60914,-34.82111,44.34396,-14.53841,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.74944,Far,-13.049,28.321,-15.9911,408.5089,673.5703,-35.22432,44.95165,-14.68418,-35.46992,44.03828,-14.6045,-34.87913,44.24922,-14.59039,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,27.7295,Far,-13.049,28.321,-15.9911,408.6881,673.5922,-35.20443,44.94535,-14.69006,-35.44076,44.04385,-14.59976,-34.95436,44.12882,-14.71679,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.6027,Far,-13.049,28.321,-15.9911,408.8473,677.2247,-33.38778,44.88607,-11.55987,-33.61647,43.98801,-11.46106,-33.19544,44.03856,-11.66727,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.58897,Far,-13.049,28.321,-15.9911,409.0011,677.2405,-33.37377,44.88287,-11.56601,-33.60005,43.98841,-11.45335,-33.20375,44.03771,-11.70665,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.58249,Far,-13.049,28.321,-15.9911,409.1357,677.2486,-33.37027,44.87657,-11.56526,-33.5945,43.98963,-11.4392,-33.19727,44.04868,-11.69177,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.58249,Far,-13.049,28.321,-15.9911,409.3047,677.2554,-33.37107,44.87402,-11.55943,-33.59599,43.99392,-11.41733,-33.13065,44.09239,-11.62776,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.58637,Far,-13.049,28.321,-15.9911,409.4747,677.2603,-33.37465,44.87608,-11.56025,-33.59948,44.00376,-11.39574,-33.03802,44.1418,-11.56905,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.59368,Far,-13.049,28.321,-15.9911,409.6404,677.272,-33.38053,44.87806,-11.55075,-33.61178,44.00827,-11.39257,-32.99149,44.16346,-11.54146,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.59358,Far,-13.049,28.321,-15.9911,409.8027,677.2825,-33.37928,44.87672,-11.54073,-33.63198,43.99918,-11.41696,-32.97825,44.16594,-11.53006,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.59108,Far,-13.049,28.321,-15.9911,409.9382,677.2889,-33.37456,44.87741,-11.53663,-33.64185,43.98942,-11.44116,-32.98506,44.16241,-11.52976,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.58831,Far,-13.049,28.321,-15.9911,410.0719,677.294,-33.37027,44.87747,-11.53384,-33.63533,43.98755,-11.45006,-33.03446,44.14168,-11.54073,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,26.58238,Far,-13.049,28.321,-15.9911,410.2307,677.3005,-33.36492,44.87511,-11.53602,-33.6114,43.98925,-11.44548,-33.14248,44.06294,-11.61221,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.6831,Far,-13.049,28.321,-15.9911,410.3563,691.2477,-23.0496,37.25338,-6.06505,-23.28209,36.37061,-5.960794,-22.8935,36.41533,-6.191487,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.67356,Far,-13.049,28.321,-15.9911,410.5004,691.2586,-23.04487,37.25112,-6.074291,-23.2657,36.36913,-5.951539,-22.86904,36.43502,-6.186079,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.66454,Far,-13.049,28.321,-15.9911,410.6544,691.2713,-23.03979,37.25249,-6.085589,-23.25785,36.37097,-5.934063,-22.88693,36.43629,-6.177469,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.65253,Far,-13.049,28.321,-15.9911,410.7867,691.296,-23.02767,37.26384,-6.103809,-23.25408,36.37467,-5.926225,-22.8344,36.45808,-6.20065,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.63096,Far,-13.049,28.321,-15.9911,410.9176,691.3259,-23.01348,37.26809,-6.129691,-23.25231,36.36924,-5.934656,-22.72249,36.50848,-6.305139,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.60797,Far,-13.049,28.321,-15.9911,411.0588,691.3599,-22.99735,37.27525,-6.158691,-23.24937,36.37241,-5.92963,-22.62632,36.58149,-6.459213,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.58471,Far,-13.049,28.321,-15.9911,411.1938,691.3895,-22.97981,37.27731,-6.182123,-23.22731,36.38946,-5.9033,-22.58103,36.65763,-6.580645,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.56108,Far,-13.049,28.321,-15.9911,411.3446,691.4164,-22.95891,37.27518,-6.19898,-23.18832,36.40306,-5.865728,-22.56724,36.70668,-6.656751,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.5444,Far,-13.049,28.321,-15.9911,411.4801,691.4355,-22.94506,37.27361,-6.211744,-23.14212,36.42078,-5.840331,-22.55934,36.71807,-6.680364,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.53092,Far,-13.049,28.321,-15.9911,411.6114,691.4517,-22.93435,37.27359,-6.223688,-23.10464,36.43034,-5.834373,-22.54984,36.71466,-6.680517,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.53273,Far,-13.049,28.321,-15.9911,411.7465,691.4588,-22.93279,37.27633,-6.221559,-23.08728,36.42902,-5.851776,-22.5705,36.68407,-6.644329,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.55608,Far,-13.049,28.321,-15.9911,411.9155,691.4892,-22.95152,37.27404,-6.198908,-23.08361,36.40616,-5.884713,-22.67864,36.59025,-6.541748,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,16.57803,Far,-13.049,28.321,-15.9911,412.0797,691.5248,-22.96842,37.2653,-6.170935,-23.09381,36.37752,-5.92081,-22.86676,36.46917,-6.416826,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.126044,Far,-13.049,28.321,-15.9911,412.22,705.2896,-11.38611,32.2276,-11.57503,-11.50255,31.33377,-11.34455,-11.37961,31.41362,-11.81072,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.113858,Far,-13.049,28.321,-15.9911,412.3541,705.3099,-11.39883,32.23069,-11.58991,-11.49974,31.33888,-11.34361,-11.38055,31.4214,-11.84443,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.099765,Far,-13.049,28.321,-15.9911,412.494,705.3303,-11.40306,32.23259,-11.60961,-11.48649,31.35429,-11.33881,-11.28722,31.46,-11.8782,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.092461,Far,-13.049,28.321,-15.9911,412.6216,705.3448,-11.40542,32.23673,-11.6226,-11.48186,31.36303,-11.33421,-11.16797,31.5281,-11.85505,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.083876,Far,-13.049,28.321,-15.9911,412.7579,705.357,-11.41304,32.237,-11.63196,-11.46621,31.37288,-11.34986,-11.08956,31.58632,-11.81377,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.081928,Far,-13.049,28.321,-15.9911,412.8884,705.3663,-11.42011,32.24113,-11.63574,-11.46131,31.38048,-11.36373,-11.02408,31.63896,-11.79181,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.083405,Far,-13.049,28.321,-15.9911,413.0266,705.3728,-11.42562,32.2436,-11.63384,-11.48124,31.37626,-11.37359,-10.98229,31.67563,-11.79038,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.084463,Far,-13.049,28.321,-15.9911,413.1579,705.3764,-11.4283,32.24386,-11.63161,-11.51787,31.36426,-11.37833,-10.9618,31.69069,-11.7966,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.086537,Far,-13.049,28.321,-15.9911,413.2939,705.379,-11.4279,32.24543,-11.63027,-11.54774,31.35785,-11.38089,-10.96573,31.68491,-11.79087,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.089816,Far,-13.049,28.321,-15.9911,413.4297,705.3837,-11.42512,32.24528,-11.62659,-11.5553,31.35585,-11.3825,-11.00391,31.64632,-11.77295,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.090661,Far,-13.049,28.321,-15.9911,413.5637,705.3918,-11.41961,32.24122,-11.62382,-11.5437,31.35832,-11.38149,-11.11283,31.54123,-11.74621,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,6.082808,Far,-13.049,28.321,-15.9911,413.6947,705.4031,-11.41536,32.23721,-11.63276,-11.52942,31.36129,-11.38476,-11.26425,31.4233,-11.73871,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.67645,Far,-13.049,28.321,-15.9911,413.8272,715.8899,-1.679752,28.57747,-10.39048,-1.788245,27.70406,-10.12422,-1.606069,27.73777,-10.49091,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.66745,Far,-13.049,28.321,-15.9911,413.9629,715.9064,-1.681958,28.57423,-10.40625,-1.78161,27.69893,-10.12513,-1.571231,27.75876,-10.52541,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.65765,Far,-13.049,28.321,-15.9911,414.0848,715.9217,-1.685637,28.57438,-10.42102,-1.766591,27.69809,-10.1201,-1.529129,27.7897,-10.57611,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.64511,Far,-13.049,28.321,-15.9911,414.2102,715.9384,-1.692047,28.5741,-10.43644,-1.742724,27.69886,-10.11917,-1.526179,27.82992,-10.69006,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.62291,Far,-13.049,28.321,-15.9911,414.3358,715.963,-1.707559,28.57505,-10.4553,-1.717511,27.69675,-10.11875,-1.613587,27.85981,-10.81192,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.59422,Far,-13.049,28.321,-15.9911,414.4575,715.9924,-1.730719,28.57401,-10.47324,-1.682853,27.6979,-10.1224,-1.710952,27.8759,-10.85723,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.57018,Far,-13.049,28.321,-15.9911,414.5729,716.0165,-1.753177,28.57243,-10.48196,-1.644223,27.70393,-10.12397,-1.743227,27.90239,-10.87362,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.56325,Far,-13.049,28.321,-15.9911,414.685,716.0248,-1.760736,28.57225,-10.48227,-1.600848,27.71501,-10.1289,-1.743144,27.91191,-10.87357,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.57675,Far,-13.049,28.321,-15.9911,414.8191,716.0386,-1.749433,28.57394,-10.47472,-1.564784,27.73244,-10.14172,-1.711926,27.88793,-10.83588,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.61535,Far,-13.049,28.321,-15.9911,414.954,716.0779,-1.717693,28.5769,-10.45186,-1.567304,27.74416,-10.15256,-1.627419,27.82468,-10.71855,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,12.67914,Far,-13.049,28.321,-15.9911,415.0877,716.151,-1.675615,28.58047,-10.39295,-1.618545,27.73038,-10.14166,-1.592922,27.7722,-10.5116,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.68553,Far,-13.049,28.321,-15.9911,415.2182,719.8483,-2.582707,28.57883,-13.85318,-2.610002,27.70984,-13.64532,-2.503612,27.76565,-13.95152,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.6778,Far,-13.049,28.321,-15.9911,415.3401,719.9232,-2.605333,28.58284,-13.78276,-2.681332,27.70818,-13.61399,-2.472471,27.76599,-13.89593,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.66129,Far,-13.049,28.321,-15.9911,415.4709,719.9736,-2.631466,28.5916,-13.74057,-2.749819,27.72136,-13.58545,-2.465119,27.75853,-13.82281,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.64063,Far,-13.049,28.321,-15.9911,415.5994,720.0085,-2.657336,28.58989,-13.71865,-2.819063,27.73936,-13.58893,-2.479382,27.75312,-13.73929,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.62803,Far,-13.049,28.321,-15.9911,415.737,720.0298,-2.667356,28.59319,-13.73227,-2.871175,27.75774,-13.64466,-2.499864,27.75755,-13.6612,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.62602,Far,-13.049,28.321,-15.9911,415.8786,720.053,-2.66442,28.5902,-13.75496,-2.878429,27.75742,-13.73571,-2.53932,27.76848,-13.60849,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.62628,Far,-13.049,28.321,-15.9911,416.0096,720.0775,-2.659303,28.59495,-13.7782,-2.854509,27.74289,-13.84131,-2.614728,27.79357,-13.5889,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.62092,Far,-13.049,28.321,-15.9911,416.1705,720.0963,-2.66148,28.60196,-13.79466,-2.829422,27.74243,-13.93884,-2.751822,27.86375,-13.58413,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.60187,Far,-13.049,28.321,-15.9911,416.322,720.1341,-2.674405,28.61426,-13.82743,-2.815693,27.73789,-14.0128,-2.877832,27.9668,-13.60748,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.56619,Far,-13.049,28.321,-15.9911,416.4571,720.1862,-2.70226,28.62332,-13.87027,-2.815642,27.72376,-14.04768,-2.969107,28.05762,-13.68993,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.52575,Far,-13.049,28.321,-15.9911,416.5908,720.2362,-2.736227,28.62671,-13.90669,-2.858182,27.73201,-14.05232,-3.038331,28.09204,-13.73652,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.49257,Far,-13.049,28.321,-15.9911,416.7221,720.2794,-2.76332,28.62059,-13.93951,-2.906712,27.73971,-14.0594,-3.08137,28.09188,-13.75868,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.46999,Far,-13.049,28.321,-15.9911,416.8543,720.3091,-2.781725,28.61789,-13.96241,-2.9409,27.74197,-14.07916,-3.101254,28.07848,-13.77492,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.45528,Far,-13.049,28.321,-15.9911,416.9919,720.325,-2.795219,28.61472,-13.96956,-2.945017,27.72935,-14.10299,-3.106998,28.06546,-13.78692,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.45354,Far,-13.049,28.321,-15.9911,417.1242,720.3332,-2.798058,28.61332,-13.96398,-2.939267,27.72305,-14.11366,-3.106134,28.06041,-13.78848,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.45874,Far,-13.049,28.321,-15.9911,417.261,720.345,-2.79491,28.61775,-13.95376,-2.926618,27.72395,-14.10789,-3.093681,28.0565,-13.78479,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,10.46249,Far,-13.049,28.321,-15.9911,417.4184,720.353,-2.792032,28.61335,-13.94832,-2.912501,27.72515,-14.09031,-3.022869,27.97545,-13.76398,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,2.681029,Medium,-13.049,28.321,-15.9911,417.5504,729.3251,-11.74996,28.61061,-13.66375,-11.85942,27.72439,-13.80065,-11.85315,27.8236,-13.42915,0,0,0
Teleport,Plateau,Teleport,5,Task5,0.5,0.7,0.2,2.688961,Medium,-13.049,28.321,-15.9911,417.683,729.3339,-11.74903,28.61304,-13.65544,-11.84205,27.72352,-13.79496,-11.65261,27.70016,-13.38767,0,0,0
